Day of the Week,Month,Open,High,Low,Close,Adj Close,Volume
3,5,89050,89190,88520,88700,88700,21000
4,5,88500,88500,88000,88000,88000,25000
5,5,88300,88710,88000,88710,88710,19000
1,5,89100,89900,89100,89200,89200,63000
2,5,89000,89995,89000,89899,89899,45000
3,5,89600,90200,89600,89800,89800,53000
4,5,89810,90200,89750,89900,89900,56000
5,5,89975,89975,89250,89503,89503,29000
1,5,89400,90100,89400,89910,89910,27000
2,5,90100,90790,90100,90500,90500,38000
3,5,90500,90850,90150,90650,90650,159000
4,5,90900,92600,90900,92100,92100,167000
5,5,92600,93000,91100,91500,91500,115000
1,5,91700,93100,91300,92900,92900,124000
2,5,92500,92500,90900,91100,91100,66000
3,5,91300,92600,91300,92200,92200,39000
4,5,92500,92500,91600,92010,92010,36000
5,5,92300,92500,91700,92500,92500,58000
2,5,92400,92700,92100,92100,92100,24000
3,5,92600,92600,92000,92290,92290,57000
4,6,92340,92340,91550,91990,91990,61000
5,6,92000,92000,91700,91750,91750,20000
1,6,91600,91900,91600,91800,91800,26000
2,6,91550,91700,90700,91500,91500,37000
3,6,91490,91490,90800,90900,90900,46000
4,6,90900,90900,89700,90401,90401,99000
5,6,90400,91000,90400,90973,90973,25000
1,6,90973,91000,90600,90650,90650,18000
2,6,90150,90750,89800,90500,90500,44000
3,6,90300,90350,90000,90100,90100,46000
4,6,90400,92500,90400,91800,91800,82000
5,6,91500,91800,91500,91600,91600,23000
1,6,91875,92600,91875,92600,92600,39000
2,6,92500,92500,92000,92300,92300,35000
3,6,92000,92500,91700,92500,92500,71000
4,6,92490,92500,91800,91980,91980,29000
5,6,92180,92200,91990,92100,92100,18000
1,6,92150,92150,89500,91500,91500,80000
2,6,91600,91900,91450,91450,91450,73000
3,6,91500,92100,91500,92050,92050,43000
4,6,92000,92200,91200,92200,92200,27000
5,6,92100,92200,91300,91659,91659,20000
1,7,91800,92100,91400,91600,91600,22000
3,7,91150,91150,90000,90200,90200,54000
4,7,90400,90400,90250,90250,90250,21000
5,7,90050,90200,89900,90200,90200,66000
1,7,90100,91600,90100,91000,91000,58000
2,7,90990,91025,90850,90850,90850,27000
3,7,90900,90976,90450,90450,90450,34000
4,7,90300,90400,89400,89700,89700,51000
5,7,89700,89900,89600,89800,89800,11000
1,7,89800,90300,89750,90150,90150,32000
2,7,90450,90470,89950,90200,90200,41000
3,7,90300,91000,90300,90850,90850,42000
4,7,90700,91000,90600,90600,90600,40000
5,7,90600,90600,89700,90200,90200,48000
1,7,90200,91300,90150,91000,91000,50000
2,7,90990,91000,90550,90550,90550,22000
3,7,90750,91390,90600,91190,91190,61000
4,7,91000,91300,90700,91180,91180,45000
5,7,91350,91500,91290,91490,91490,26000
1,7,91500,92000,91500,91600,91600,25000
2,8,91600,92000,91350,91501,91501,25000
3,8,91700,91750,91450,91500,91500,21000
4,8,91500,91800,91300,91300,91300,20000
5,8,91500,91790,91500,91710,91710,14000
1,8,92000,92700,92000,92700,92700,22000
2,8,92900,93700,92800,93000,93000,61000
3,8,92600,93100,92600,92800,92800,16000
4,8,92480,93100,92300,93100,93100,19000
5,8,92990,93100,92775,93100,93100,23000
1,8,93100,93116,92600,92685,92685,13000
2,8,92600,92700,92000,92700,92700,40000
3,8,92600,94700,92500,94550,94550,67000
4,8,94300,94800,93700,94450,94450,40000
5,8,94650,95572,94500,95300,95300,50000
1,8,95200,95800,95200,95800,95800,17000
2,8,95900,95900,95300,95300,95300,17000
3,8,95450,95690,95000,95100,95100,40000
4,8,95500,96700,95500,96300,96300,98000
5,8,96400,96400,95775,96000,96000,34000
1,8,96000,96500,95300,95900,95900,31000
2,8,95900,96100,95700,96000,96000,22000
3,8,95800,95801,95800,95801,95801,12000
4,8,95710,96097,95702,96097,96097,34000
5,9,95900,96000,95750,96000,96000,25000
2,9,95950,96400,95410,96400,96400,37000
3,9,96375,96375,96000,96051,96051,11000
4,9,95800,96000,95800,95990,95990,11000
5,9,95900,96200,95750,96100,96100,31000
1,9,96300,96700,95600,96200,96200,25000
2,9,96100,96600,96050,96490,96490,20000
3,9,96000,96750,95800,96750,96750,36000
4,9,96600,96900,96600,96900,96900,6000
5,9,96850,97100,96400,96400,96400,18000
1,9,96800,96850,95500,95500,95500,47000
2,9,95500,95500,94400,94500,94500,50000
3,9,94500,95200,94400,94880,94880,33000
4,9,94880,94880,94150,94201,94201,48000
5,9,94190,94300,93100,93690,93690,36000
1,9,93690,93800,92875,93525,93525,43000
2,9,93700,94800,93700,94400,94400,45000
3,9,94200,95199,94200,95000,95000,35000
4,9,95400,95775,94700,95200,95200,31000
5,9,95600,96100,95600,95800,95800,29000
1,10,95200,96350,95200,95800,95800,45000
2,10,95800,97480,95700,97473,97473,60000
3,10,97400,97800,97300,97699,97699,34000
4,10,97400,100100,97400,98995,98995,83000
5,10,98995,98995,98400,98400,98400,9000
1,10,98500,98700,98300,98500,98500,10000
2,10,98700,99790,98700,99390,99390,36000
3,10,99190,99400,99000,99310,99310,22000
4,10,99775,99999,99775,99825,99825,8000
5,10,99825,100000,98600,98600,98600,49000
1,10,98900,99200,98700,98900,98900,44000
2,10,98700,99110,98700,98750,98750,43000
3,10,98500,99800,98500,99425,99425,58000
4,10,99900,100000,99800,99980,99980,50000
5,10,100000,100000,99400,99900,99900,24000
1,10,99900,100250,99900,100000,100000,69000
2,10,100050,101200,100050,100600,100600,44000
3,10,101000,102600,100500,101900,101900,77000
4,10,102700,104700,102600,104700,104700,80000
5,10,104700,105450,103300,103300,103300,45000
1,10,103700,104800,103200,104500,104500,37000
2,10,105500,105500,104900,105475,105475,26000
3,11,105475,105600,104550,104790,104790,43000
4,11,104700,105000,103300,104106,104106,53000
5,11,104400,105010,104400,105000,105000,49000
1,11,106000,107500,105900,107200,107200,87000
2,11,106700,107390,106500,107000,107000,49000
3,11,107700,107850,107000,107850,107850,64000
4,11,108100,108800,106700,107200,107200,90000
5,11,107900,108300,106800,107000,107000,21000
1,11,107800,107900,105800,106350,106350,41000
2,11,106600,106600,105490,106475,106475,18000
3,11,106400,107400,106400,107400,107400,33000
4,11,107550,107600,106800,106801,106801,33000
5,11,106975,107000,106800,106800,106800,12000
1,11,107100,107300,106800,107300,107300,43000
2,11,107700,107700,107200,107400,107400,38000
3,11,107400,107750,107400,107700,107700,22000
5,11,107700,107800,107250,107610,107610,22000
1,11,107800,107800,105990,106300,106300,24000
2,11,106300,106300,105300,105700,105700,15000
3,11,106000,106000,105200,105590,105590,66000
4,11,105750,107200,105350,107100,107100,31000
5,12,107300,107300,105900,106900,106900,22000
1,12,106700,107310,106700,107200,107200,54000
2,12,107400,108400,107200,108000,108000,40000
3,12,107500,110000,107500,108995,108995,65000
4,12,108996,108996,107000,107410,107410,22000
5,12,107400,107600,107000,107050,107050,15000
1,12,107100,108300,107100,107300,107300,44000
2,12,107750,108800,107600,108800,108800,28000
3,12,109200,110000,109000,109800,109800,44000
4,12,110000,110200,109750,110100,110100,51000
5,12,109800,113700,109800,113700,113700,49000
1,12,114500,114500,113325,113450,113450,42000
2,12,113300,113300,112450,113200,113200,56000
3,12,113500,113500,111200,111420,111420,42000
4,12,111200,111900,109500,110000,110000,42000
5,12,110000,110550,109500,109700,109700,23000
2,12,109700,110000,107900,110000,110000,27000
3,12,110300,110300,110100,110100,110100,13000
4,12,110250,110250,109600,110000,110000,29000
5,12,109700,109990,109000,109990,109990,25000
3,1,110400,110600,109000,109000,109000,67000
4,1,109400,109400,108250,108850,108850,46000
5,1,108800,108800,107000,107200,107200,42000
1,1,107600,107800,107300,107500,107500,34000
2,1,107510,109600,107510,109350,109350,40000
3,1,109350,109550,108500,109490,109490,37000
4,1,109700,110100,109400,110000,110000,35000
5,1,110200,110200,109750,110000,110000,29000
2,1,110100,110400,108600,108850,108850,34000
3,1,108700,109510,108500,108600,108600,15000
4,1,109000,109500,108700,109050,109050,22000
5,1,109490,109700,109000,109450,109450,21000
1,1,110100,110100,108700,109100,109100,48000
2,1,108850,109490,108500,108650,108650,26000
3,1,108850,108850,107100,107675,107675,44000
4,1,108100,108100,107100,107300,107300,31000
5,1,107500,107650,106100,106700,106700,55000
1,1,106800,108200,106600,108200,108200,39000
2,1,108100,109000,108100,108940,108940,56000
3,1,109400,110100,108950,110050,110050,48000
4,2,110200,110600,109800,110600,110600,46000
5,2,110650,110700,108800,109200,109200,34000
1,2,109200,109200,108255,108800,108800,30000
2,2,108600,109100,108200,109100,109100,15000
3,2,109000,109000,108525,108601,108601,14000
4,2,108750,108800,108600,108800,108800,23000
5,2,108800,109300,108800,109101,109101,37000
1,2,109450,109450,108550,108740,108740,18000
2,2,108900,108920,108050,108200,108200,33000
3,2,108600,108790,108210,108500,108500,31000
4,2,108800,108800,106710,106710,106710,65000
5,2,107500,108550,107000,108450,108450,50000
2,2,108300,109400,108300,108900,108900,19000
3,2,109000,109000,107500,107700,107700,29000
4,2,107700,108100,107000,107360,107360,36000
5,2,107160,107300,106500,106800,106800,53000
1,2,107100,107100,106400,106800,106800,27000
2,2,106450,106450,103800,105100,105100,130000
3,2,105350,106500,105000,106190,106190,67000
4,3,105400,107100,104800,106600,106600,67000
5,3,106850,107850,106850,107000,107000,29000
1,3,106890,108200,106401,106401,106401,44000
2,3,107400,107700,106950,107300,107300,33000
3,3,107600,108000,107500,108000,108000,12000
4,3,108200,108990,108200,108990,108990,28000
5,3,109000,109550,109000,109290,109290,30000
1,3,109500,109700,109000,109200,109200,15000
2,3,109000,109000,107900,108190,108190,18000
3,3,107100,107100,106695,106800,106800,62000
4,3,107200,107200,106400,106600,106600,33000
5,3,106600,106700,105310,105310,105310,59000
1,3,106300,108400,106190,107700,107700,50000
2,3,107400,108100,106800,107998,107998,36000
3,3,107800,109300,107200,109005,109005,56000
4,3,109200,109350,108000,108000,108000,36000
5,3,108650,108650,108000,108000,108000,17000
1,3,108150,108300,107700,108200,108200,14000
2,3,107800,108300,107300,108300,108300,23000
3,3,108000,108350,107600,108290,108290,14000
4,3,107975,108301,107900,107900,107900,19000
5,3,108200,108990,108200,108990,108990,25000
1,4,108300,108400,107600,108000,108000,44000
2,4,108500,109100,108295,108295,108295,16000
3,4,108300,108550,108295,108550,108550,16000
4,4,108950,109100,108575,108849,108849,19000
1,4,108990,109000,108700,109000,109000,27000
2,4,109050,110000,109000,109800,109800,59000
3,4,109700,109775,109450,109750,109750,22000
4,4,109200,109750,109200,109750,109750,15000
5,4,109750,109900,109750,109900,109900,7000
1,4,109810,110000,109600,110000,110000,29000
2,4,109800,109990,109700,109900,109900,18000
3,4,109500,110000,109500,109725,109725,75000
4,4,110000,110000,109000,109400,109400,22000
5,4,109700,109700,109300,109500,109500,25000
1,4,109500,109750,109300,109550,109550,41000
2,4,109850,109850,108850,108850,108850,33000
3,4,109200,109400,108750,108750,108750,35000
4,4,109300,109400,109000,109400,109400,14000
5,4,109200,109200,109000,109000,109000,9000
1,4,109500,109500,108800,109200,109200,35000
2,5,109000,109000,108000,108301,108301,39000
3,5,108220,108700,108220,108600,108600,36000
4,5,108990,109000,108000,108600,108600,190000
5,5,108620,109500,108620,109250,109250,149000
1,5,109550,110490,109500,110490,110490,98000
2,5,110200,110200,108400,108501,108501,83000
3,5,109000,109300,108875,109175,109175,48000
4,5,109150,109400,109000,109200,109200,16000
5,5,109010,110300,109010,110000,110000,48000
1,5,109990,109990,109250,109350,109350,41000
2,5,109350,109550,109150,109250,109250,17000
3,5,109260,109440,109000,109000,109000,53000
4,5,108800,109000,108600,108600,108600,38000
5,5,108450,108500,108200,108351,108351,59000
1,5,108300,109000,108300,109000,109000,62000
2,5,109500,109990,109200,109580,109580,39000
3,5,109550,109550,109250,109500,109500,11000
4,5,109400,109575,109000,109100,109100,24000
5,5,108900,109525,108900,109320,109320,31000
2,5,109330,109475,109000,109200,109200,10000
3,5,109200,109290,109010,109200,109200,11000
4,5,109300,109490,109060,109490,109490,34000
5,6,109500,109800,109250,109255,109255,52000
1,6,109050,109850,109050,109700,109700,45000
2,6,109320,109400,109150,109250,109250,28000
3,6,109190,109400,108900,109055,109055,22000
4,6,108950,109700,108950,109700,109700,57000
5,6,109850,109900,109200,109340,109340,20000
1,6,109300,109600,109300,109400,109400,14000
2,6,109490,109650,109000,109500,109500,23000
3,6,109310,109675,109200,109600,109600,29000
4,6,109580,109580,109300,109300,109300,17000
5,6,109899,109900,109011,109100,109100,40000
1,6,109400,109400,109000,109000,109000,35000
2,6,108900,109000,108775,108920,108920,34000
3,6,108825,109200,108500,108500,108500,67000
4,6,108700,109000,107810,108000,108000,71000
5,6,107900,108050,107300,107400,107400,39000
1,6,107200,107900,107200,107395,107395,44000
2,6,107375,107860,107300,107300,107300,50000
3,6,107400,107500,107200,107400,107400,42000
4,6,108000,109200,107800,108900,108900,37000
5,6,108810,109475,108790,109475,109475,50000
1,7,109500,110000,109450,110000,110000,53000
2,7,110000,110250,109950,110000,110000,41000
4,7,110300,110980,110200,110970,110970,54000
5,7,111000,111880,111000,111500,111500,50000
1,7,111400,112000,111400,112000,112000,60000
2,7,112000,112000,111550,111800,111800,29000
3,7,111400,111450,110500,111000,111000,44000
4,7,111000,111000,110600,110720,110720,37000
5,7,111100,111100,110700,110710,110710,16000
1,7,110800,110800,110560,110560,110560,23000
2,7,110500,110600,110150,110500,110500,17000
3,7,110500,110500,110020,110350,110350,36000
4,7,110450,110495,110200,110300,110300,41000
5,7,110400,110400,110100,110200,110200,37000
1,7,110000,110400,110000,110300,110300,40000
2,7,110000,110300,109800,110000,110000,42000
3,7,109820,110299,109820,110290,110290,19000
4,7,109950,110100,108600,109850,109850,54000
5,7,109850,110550,109850,110400,110400,51000
1,7,110200,110200,109550,109650,109650,43000
2,7,109800,110100,109800,110000,110000,34000
3,8,110000,110200,109400,109550,109550,44000
4,8,109400,110100,109400,110000,110000,23000
5,8,110300,110300,109560,109900,109900,23000
1,8,110300,112500,110000,112000,112000,62000
2,8,111800,113200,111760,112690,112690,56000
3,8,112800,113390,112700,112995,112995,48000
4,8,112500,112500,111600,112200,112200,46000
5,8,111500,112005,111200,111600,111600,48000
1,8,112200,112900,110999,111500,111500,57000
2,8,111500,111600,109800,110150,110150,46000
3,8,110100,111400,110100,111200,111200,28000
4,8,111400,114000,111200,113750,113750,107000
5,8,113755,118500,113000,118500,118500,86000
1,8,119200,120800,117010,120700,120700,84000
2,8,120300,120300,118300,119800,119800,85000
3,8,120000,120000,117800,118000,118000,48000
4,8,118100,119400,117995,118800,118800,27000
5,8,118600,119910,118500,119850,119850,14000
1,8,119800,119910,118300,119000,119000,68000
2,8,119400,119400,118550,118775,118775,17000
3,8,118500,119100,118500,118750,118750,16000
4,8,118575,118900,118300,118510,118510,13000
5,8,118700,119100,117600,118390,118390,39000
2,9,118000,119300,117600,119300,119300,40000
3,9,119000,119700,119000,119500,119500,16000
4,9,119800,120200,119500,120000,120000,18000
5,9,119700,119710,119300,119500,119500,51000
1,9,119400,119550,118300,118300,118300,34000
2,9,118800,119000,118500,118800,118800,13000
3,9,118500,119100,118100,118100,118100,14000
4,9,118260,119100,118260,118900,118900,15000
5,9,118300,120000,118300,120000,120000,18000
1,9,119800,119800,118100,118500,118500,25000
2,9,118300,118700,118000,118700,118700,17000
3,9,119200,119900,117600,117700,117700,55000
4,9,117900,118600,117400,117400,117400,53000
5,9,118000,118100,117100,117100,117100,14000
1,9,117500,117900,116600,116900,116900,69000
2,9,117100,117300,116600,116890,116890,12000
3,9,116900,117200,116300,116990,116990,40000
4,9,117000,117200,117000,117200,117200,12000
5,9,117200,118750,117200,118510,118510,33000
1,10,119000,119300,118400,118790,118790,40000
2,10,118950,119799,118815,119799,119799,22000
3,10,119700,119900,119000,119290,119290,16000
4,10,119800,120000,119000,119000,119000,43000
5,10,119500,121100,119400,121100,121100,30000
1,10,121000,123400,120800,123390,123390,37000
2,10,123400,123500,122100,122615,122615,31000
3,10,122550,124700,122465,124700,124700,28000
4,10,125000,126100,125000,125500,125500,35000
5,10,126500,128300,126000,127100,127100,96000
1,10,127150,127500,125500,126200,126200,57000
2,10,126450,127300,126200,127200,127200,20000
3,10,127800,129995,127700,129995,129995,100000
4,10,129500,129500,128310,129000,129000,33000
5,10,129000,129000,126800,127100,127100,44000
1,10,126600,127000,125700,126400,126400,35000
2,10,126700,128000,126700,127990,127990,31000
3,10,128000,128000,127200,127800,127800,18000
4,10,127200,127500,126800,127500,127500,42000
5,10,127000,128110,127000,127500,127500,33000
1,10,127800,128215,127800,128210,128210,39000
2,10,128200,128800,128200,128800,128800,36000
3,10,128900,132500,128900,132500,132500,93000
4,11,131800,133050,131000,131250,131250,102000
5,11,132000,132600,131800,132500,132500,121000
1,11,134000,134000,132727,133000,133000,265000
2,11,133000,134500,133000,133800,133800,38000
3,11,134600,135150,134010,134940,134940,65000
4,11,135000,135600,133500,134575,134575,82000
5,11,134700,134700,132000,132210,132210,149000
1,11,132200,134100,131310,133710,133710,116000
2,11,135000,135800,134500,135700,135700,150000
3,11,135800,137510,135400,137500,137500,94000
4,11,137100,138600,134550,135300,135300,79000
5,11,136000,136475,135510,136475,136475,48000
1,11,136480,136500,135900,136500,136500,53000
2,11,136700,136800,136400,136500,136500,28000
3,11,136300,136300,134000,134000,134000,51000
5,11,134000,134500,134000,134100,134100,10000
1,11,134200,136600,134000,136600,136600,41000
2,11,136900,137500,136600,137480,137480,42000
3,11,137800,138900,137525,137700,137700,129000
4,11,137750,139300,137750,139200,139200,33000
5,11,139900,140700,138900,140100,140100,63000
1,12,140900,144300,140700,143200,143200,112000
2,12,143900,144700,141900,144700,144700,84000
3,12,145800,147800,145500,147500,147500,77000
4,12,147500,149400,147500,148300,148300,69000
5,12,149750,150900,148220,148220,148220,78000
1,12,149000,149700,148990,149200,149200,52000
2,12,150000,151650,148800,148900,148900,59000
3,12,150300,150300,140800,144000,144000,65000
4,12,144300,144300,139000,142400,142400,73000
5,12,141700,144000,137500,143000,143000,71000
1,12,140000,140000,134050,136400,136400,70000
2,12,136400,137400,131600,135400,135400,130000
3,12,134900,135200,133500,134500,134500,41000
4,12,135500,135500,132400,134000,134000,70000
5,12,133900,134600,133100,134000,134000,61000
1,12,134900,137980,134900,137980,137980,36000
3,12,138300,140000,137500,138500,138500,94000
4,12,139300,139300,137750,137800,137800,25000
5,12,138400,141400,138400,141100,141100,46000
1,12,143500,144300,141600,141600,141600,62000
3,1,141800,141800,136800,139300,139300,62000
4,1,138800,140900,138800,139600,139600,29000
5,1,138500,138500,134800,135500,135500,71000
1,1,135500,135500,132600,133700,133700,68000
2,1,133200,134800,133050,133685,133685,53000
3,1,133400,133400,128700,130400,130400,72000
4,1,130300,135000,129500,134200,134200,89000
5,1,133200,134000,130485,132100,132100,58000
1,1,133100,133100,130410,130410,130410,38000
2,1,130400,130410,128700,129100,129100,67000
3,1,128300,128700,126100,126400,126400,90000
4,1,127200,131800,127200,131200,131200,59000
5,1,132400,134400,131200,131200,131200,59000
2,1,128000,137800,127200,135500,135500,130000
3,1,134000,139000,134000,138500,138500,95000
4,1,145000,145000,137400,138400,138400,81000
5,1,138700,139650,138400,139100,139100,107800
1,1,139300,139750,135500,138400,138400,117100
2,1,138500,140000,137700,139700,139700,84900
3,1,140500,141400,137900,139000,139000,51800
4,1,141000,141000,136000,136000,136000,101800
5,2,136700,138510,135200,135700,135700,55600
1,2,136500,138400,135800,135800,135800,40000
2,2,135800,136800,134300,136500,136500,61300
3,2,136700,137200,134510,135400,135400,49200
4,2,135400,137750,134000,135900,135900,73000
5,2,137500,138500,136800,138400,138400,52700
1,2,139100,139950,137050,139950,139950,58500
2,2,139998,140300,139400,139700,139700,58500
3,2,139900,144900,139900,143980,143980,65700
4,2,144200,145300,142700,142990,142990,79100
5,2,142990,143700,140500,143500,143500,88600
2,2,145000,145900,141400,143200,143200,61700
3,2,144000,144170,142700,143290,143290,24300
4,2,144200,144200,141050,141105,141105,37000
5,2,141500,142000,138000,139400,139400,50300
1,2,140200,140500,138300,139700,139700,41000
2,2,138900,140500,138650,139200,139200,51000
3,2,139200,140950,138900,140700,140700,30000
4,2,140700,141000,139600,140250,140250,35700
5,2,140250,140600,138900,140000,140000,54900
1,3,138500,138500,133530,136500,136500,130000
2,3,135000,137100,134200,137100,137100,56500
3,3,138000,139000,136600,139000,139000,55300
4,3,138000,138200,135300,135500,135500,48700
5,3,135600,135900,133610,133805,133805,71500
1,3,133000,133990,130550,131400,131400,102100
2,3,133000,133210,130450,131940,131940,97200
3,3,132600,132800,130300,130900,130900,62600
4,3,130100,131620,129050,130300,130300,61000
5,3,130000,130000,128600,129360,129360,67500
1,3,128000,129990,127100,128000,128000,86600
2,3,127400,130690,127400,128900,128900,57600
3,3,130600,130600,127800,128490,128490,57400
4,3,129000,130600,127610,130230,130230,76500
1,3,131200,131600,129500,130250,130250,47700
2,3,130600,131400,129035,129200,129200,50000
3,3,129300,129700,128200,128490,128490,51700
4,3,130000,131300,128400,130250,130250,82500
5,3,130700,134000,130700,133900,133900,88600
1,3,134499,135200,133400,133400,133400,69400
2,4,134800,135500,131600,132900,132900,54000
3,4,133500,133500,130750,131550,131550,73000
4,4,130800,131700,129650,130800,130800,61300
5,4,131200,131500,130400,130800,130800,31700
1,4,131800,132475,130000,132475,132475,37900
2,4,132700,132700,131010,132000,132000,74800
3,4,132000,132990,130800,131450,131450,90800
4,4,131800,132500,130500,131240,131240,50300
5,4,131400,131600,129800,130300,130300,46400
1,4,131000,131300,128420,128515,128515,73600
2,4,128515,129180,127800,128600,128600,48000
3,4,128900,129700,128900,129475,129475,59200
4,4,129475,129475,128100,128540,128540,70400
5,4,128990,129000,128310,128600,128600,98000
1,4,128600,128900,127900,128200,128200,46800
2,4,128600,128600,127000,127200,127200,42100
3,4,127200,127680,126700,127200,127200,54600
4,4,127900,128190,126300,126750,126750,56400
5,4,126750,127100,126620,126875,126875,46300
1,4,127900,128800,127200,128460,128460,142800
2,4,128800,131550,128500,131450,131450,95800
3,4,132000,133850,131350,133850,133850,91000
4,5,133950,134000,131500,133900,133900,59300
5,5,134990,135000,132400,133600,133600,76700
1,5,133100,133190,129500,130000,130000,94200
2,5,130500,130590,129110,130200,130200,80200
3,5,130900,130900,127800,128400,128400,78100
4,5,128750,129100,127800,129000,129000,46800
5,5,129500,129600,125110,125200,125200,128800
1,5,125000,125500,122500,122800,122800,184800
2,5,123100,125600,123100,124000,124000,81000
3,5,125300,126000,123350,123500,123500,71100
4,5,124300,124300,121380,121510,121510,87800
5,5,122800,123010,121202,122400,122400,94500
1,5,123200,124300,123200,123950,123950,81900
2,5,124400,124950,122320,123300,123300,77600
3,5,123100,123190,121420,121600,121600,72800
4,5,122000,123150,121200,123100,123100,65900
5,5,123450,125200,122260,123970,123970,83400
2,5,124000,128100,122650,127910,127910,127500
3,5,128400,130100,128200,129500,129500,95700
4,5,130000,132400,129610,132200,132200,76800
5,5,133200,134770,131020,134650,134650,95000
1,6,134800,135450,130200,132350,132350,67100
2,6,131500,134990,131120,134000,134000,44800
3,6,133000,133640,130700,132990,132990,50900
4,6,132400,132400,130000,130500,130500,79900
5,6,129500,130010,128410,129400,129400,45600
1,6,128600,128600,125920,127100,127100,64600
2,6,126000,128300,126000,126525,126525,45300
3,6,127200,128390,125950,126300,126300,39400
4,6,126400,127200,126000,126690,126690,53500
5,6,126500,127450,126150,127000,127000,37700
1,6,127000,127420,125600,125800,125800,38800
2,6,126400,126900,125800,125870,125870,46200
3,6,126400,126400,123150,125400,125400,79700
4,6,125900,125900,123700,124990,124990,33400
5,6,126200,126200,123515,124000,124000,56900
1,6,124000,124600,121750,122490,122490,85800
2,6,121600,122900,120510,122700,122700,95200
3,6,122200,124300,121720,122000,122000,53800
4,6,121601,122100,120120,120710,120710,64300
5,6,120710,122100,120020,120600,120600,50800
1,6,120200,120750,119450,120750,120750,67800
2,7,119600,120710,119100,120100,120100,56600
3,7,119600,120100,118500,118665,118665,59800
4,7,118400,119000,114110,116700,116700,130000
1,7,118900,119700,115500,118440,118440,82500
2,7,118440,119350,117900,118750,118750,73700
3,7,118750,119850,118400,119400,119400,58500
4,7,119400,119850,118810,119250,119250,43000
5,7,119200,119200,116500,117500,117500,55700
1,7,117500,118200,115200,116000,116000,68700
2,7,115300,116300,112000,114810,114810,150500
3,7,113200,115610,112660,114950,114950,83600
4,7,116000,116600,113350,116200,116200,78400
5,7,116200,117608,116000,117290,117290,67000
1,7,117300,118890,117300,117900,117900,44400
2,7,117800,118800,115700,118400,118400,56300
3,7,119400,119400,117170,118450,118450,174400
4,7,118450,118450,115200,115250,115250,65200
5,7,115600,116100,112310,113000,113000,102400
1,7,113600,113600,111000,111900,111900,100100
2,7,112800,112800,111220,111750,111750,78300
3,7,112400,114000,111350,113900,113900,116200
4,7,113800,114450,112600,114450,114450,57800
5,8,115200,116990,114600,116500,116500,126100
1,8,116950,117600,114350,114500,114500,61800
2,8,115000,116000,114600,115460,115460,57700
3,8,115700,116200,114500,116100,116100,66300
4,8,115600,116300,113005,115475,115475,90400
5,8,115000,115900,112900,115750,115750,78500
1,8,115400,118350,115110,117800,117800,136600
2,8,118500,118500,114600,116800,116800,108300
3,8,115900,116200,113500,114440,114440,90900
4,8,114650,116700,113700,116200,116200,61200
5,8,116500,120100,116500,120100,120100,94300
1,8,119500,119690,117000,117100,117100,64200
2,8,117400,118350,116000,116750,116750,46200
3,8,117500,117500,115500,116690,116690,53800
4,8,116500,116500,114600,115000,115000,41600
5,8,115500,116850,115450,116100,116100,62900
1,8,115800,116450,114850,115350,115350,54200
2,8,115250,116000,114750,115000,115000,43800
3,8,115080,116501,115000,115300,115300,49600
4,8,116000,117950,116000,117740,117740,50400
5,8,118500,118500,115900,116600,116600,55300
2,9,117500,119999,117500,119999,119999,79800
3,9,119980,120330,118100,120300,120300,55900
4,9,120100,120950,117000,119350,119350,74700
5,9,118700,118700,116766,118100,118100,68200
1,9,120000,121000,118100,119650,119650,56400
2,9,119400,119800,117700,118000,118000,66100
3,9,118500,118500,117000,117000,117000,59600
4,9,116200,117500,115500,117500,117500,52000
5,9,116700,119500,116310,119500,119500,86500
1,9,117000,123100,115500,119900,119900,223200
2,9,119000,125010,118300,125000,125000,256200
3,9,125000,125600,122900,124800,124800,180000
4,9,126000,128900,121310,128010,128010,276500
5,9,130000,147000,127901,147000,147000,422800
1,9,143500,143500,126984,131000,131000,294500
2,9,129000,130950,126510,128800,128800,102100
3,9,134500,134888,131000,133300,133300,176900
4,9,133500,134950,131000,133100,133100,148200
5,9,133000,135000,130100,135000,135000,124000
1,9,135000,135000,130500,133800,133800,145400
2,9,129500,132950,129500,130600,130600,156300
3,10,132500,137000,131000,137000,137000,196300
4,10,137000,138600,136400,137900,137900,203100
5,10,138800,140900,137500,138500,138500,174100
1,10,133000,133650,129000,130800,130800,220600
2,10,130000,132200,124000,124000,124000,121900
3,10,123000,125000,117700,118000,118000,206600
4,10,121100,122800,110000,114000,114000,290500
5,10,110000,115500,105300,113100,113100,422000
1,10,122100,122200,118000,118000,118000,255200
2,10,122000,122000,117000,118850,118850,236200
3,10,118000,118200,113400,113400,113400,128400
4,10,118000,118000,108900,113150,113150,175200
5,10,111900,120800,110500,119800,119800,183900
1,10,120200,124000,120200,123500,123500,130800
2,10,123500,125450,121250,121550,121550,130600
3,10,118800,119310,111000,117950,117950,103800
4,10,116500,118200,112200,115100,115100,150900
5,10,110000,113200,110000,111900,111900,164300
1,10,110500,111100,105126,105126,105126,196200
2,10,108500,109400,102010,107900,107900,202100
3,10,107800,111690,107000,110400,110400,119000
4,10,113500,114400,109001,111700,111700,125800
5,10,112800,115750,110500,115490,115490,139900
1,11,115490,117988,115000,117500,117500,94900
2,11,117100,119200,115500,118400,118400,122700
3,11,116900,118820,115700,117100,117100,99100
